size	dataType	view	cell	lab	geoSampleAccession	dccAccession	dataVersion	softwareVersion	type	md5sum	geoSampleAccesion	dateSubmitted	controlId	grant	dateResubmitted	origAssembly	treatment	replicate	antibody	control	setType	tableName	protocol	labExpId	localization	rnaExtract	strand	labVersion	labProtocolId	bioRep	project	composite	readType	dateUnrestricted	seqPlatform	spikeInPool	objStatus	subId	filename
203M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM767847	wgEncodeEH000191	ENCODE Jan 2011 Freeze	NA	bigWig	b5d7cecee2e5d5a98eebfd6a0635c546	NA	2010-12-23	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaMinusRawSigRep2	NA	LID8791	cell	longNonPolyA	NA	NA	NA	012WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-09-23	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaMinusRawSigRep2.bigWig
162M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM767847	wgEncodeEH000191	ENCODE Jan 2011 Freeze	NA	bigWig	3b2dcd9f6aa6ce0401ef8184a60c5aae	NA	2011-01-21	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaPlusRawSigRep1	NA	LID8790	cell	longNonPolyA	NA	NA	NA	011WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-21	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaPlusRawSigRep1.bigWig
211M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM767847	wgEncodeEH000191	ENCODE Jan 2011 Freeze	NA	bigWig	8528af1b3affa677a8f8d9d676a2b5a7	NA	2010-12-23	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaPlusRawSigRep2	NA	LID8791	cell	longNonPolyA	NA	NA	NA	012WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-09-23	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaPlusRawSigRep2.bigWig
638M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM765402	wgEncodeEH000173	ENCODE Jan 2011 Freeze	NA	bigWig	4c8133208746d95a84534516be4fb92f	NA	2010-09-30	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellPapMinusRawSigRep1	NA	LID16633	cell	longPolyA	NA	NA	NA	011WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellPapMinusRawSigRep1.bigWig
609M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM765402	wgEncodeEH000173	ENCODE Jan 2011 Freeze	NA	bigWig	5cbe232463bd9917bfa89548688beef6	NA	2010-09-30	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellPapMinusRawSigRep2	NA	LID16634	cell	longPolyA	NA	NA	NA	012WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellPapMinusRawSigRep2.bigWig
667M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM765402	wgEncodeEH000173	ENCODE Jan 2011 Freeze	NA	bigWig	6b44a360b1e6b4f6f99cc00ae766c98d	NA	2010-09-30	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellPapPlusRawSigRep1	NA	LID16633	cell	longPolyA	NA	NA	NA	011WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellPapPlusRawSigRep1.bigWig
631M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM765402	wgEncodeEH000173	ENCODE Jan 2011 Freeze	NA	bigWig	447bdb59952394559f8e6a63e3cf5cd6	NA	2010-09-30	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CellPapPlusRawSigRep2	NA	LID16634	cell	longPolyA	NA	NA	NA	012WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CellPapPlusRawSigRep2.bigWig
40M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM767838	wgEncodeEH000201	ENCODE Jan 2011 Freeze	NA	bigWig	994f692cfdc2f868f2a9b0d2a7e8adc9	NA	2011-01-11	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CytosolLongnonpolyaMinusRawSigRep2	NA	LID18551	cytosol	longNonPolyA	NA	NA	NA	012C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CytosolLongnonpolyaMinusRawSigRep2.bigWig
40M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM767838	wgEncodeEH000201	ENCODE Jan 2011 Freeze	NA	bigWig	a47f6dba257a0e77c6c0dec9dc4e619a	NA	2011-01-11	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CytosolLongnonpolyaPlusRawSigRep2	NA	LID18551	cytosol	longNonPolyA	NA	NA	NA	012C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CytosolLongnonpolyaPlusRawSigRep2.bigWig
338M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM765404	wgEncodeEH000171	ENCODE Jan 2011 Freeze	NA	bigWig	245a245e27347eda4d51298f3d5736a0	NA	2010-09-30	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CytosolPapMinusRawSigRep1	NA	LID8469	cytosol	longPolyA	NA	NA	NA	011C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CytosolPapMinusRawSigRep1.bigWig
246M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM765404	wgEncodeEH000171	ENCODE Jan 2011 Freeze	NA	bigWig	ed62d554f38137c4f5c2514a969ea549	NA	2010-09-30	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CytosolPapMinusRawSigRep2	NA	LID8470	cytosol	longPolyA	NA	NA	NA	012C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CytosolPapMinusRawSigRep2.bigWig
348M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM765404	wgEncodeEH000171	ENCODE Jan 2011 Freeze	NA	bigWig	5f645c0f4a15472eb869054cdcf8f4ef	NA	2010-09-30	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CytosolPapPlusRawSigRep1	NA	LID8469	cytosol	longPolyA	NA	NA	NA	011C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CytosolPapPlusRawSigRep1.bigWig
251M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM765404	wgEncodeEH000171	ENCODE Jan 2011 Freeze	NA	bigWig	4bed223c95320b5be4bc44a2d45a8510	NA	2010-09-30	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3CytosolPapPlusRawSigRep2	NA	LID8470	cytosol	longPolyA	NA	NA	NA	012C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3CytosolPapPlusRawSigRep2.bigWig
264M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM767848	wgEncodeEH000190	ENCODE Jan 2011 Freeze	NA	bigWig	52ac5b0e92c018415f4559d0c81f96c9	NA	2011-01-11	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaMinusRawSigRep1	NA	LID9200	nucleus	longNonPolyA	NA	NA	NA	011N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaMinusRawSigRep1.bigWig
238M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM767848	wgEncodeEH000190	ENCODE Jan 2011 Freeze	NA	bigWig	c86a614861e683fcf21b5fa8165e4b4d	NA	2010-12-23	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaMinusRawSigRep2	NA	LID9201	nucleus	longNonPolyA	NA	NA	NA	012N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-09-23	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaMinusRawSigRep2.bigWig
272M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM767848	wgEncodeEH000190	ENCODE Jan 2011 Freeze	NA	bigWig	9983f6c69129879019b30794dae17b1d	NA	2011-01-11	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaPlusRawSigRep1	NA	LID9200	nucleus	longNonPolyA	NA	NA	NA	011N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaPlusRawSigRep1.bigWig
247M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM767848	wgEncodeEH000190	ENCODE Jan 2011 Freeze	NA	bigWig	36fd5aac5ec6fcbab48c4033ae60916f	NA	2010-12-23	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaPlusRawSigRep2	NA	LID9201	nucleus	longNonPolyA	NA	NA	NA	012N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-09-23	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaPlusRawSigRep2.bigWig
643M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM765403	wgEncodeEH000172	ENCODE Jan 2011 Freeze	NA	bigWig	faf56e77529e066c90f63e24f354ea42	NA	2010-09-30	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusPapMinusRawSigRep1	NA	LID8559	nucleus	longPolyA	NA	NA	NA	011N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusPapMinusRawSigRep1.bigWig
849M	RnaSeq	MinusSignal	HeLa-S3	CSHL	GSM765403	wgEncodeEH000172	ENCODE Jan 2011 Freeze	NA	bigWig	fd1205720c176b81f44f5ea1528acdec	NA	2010-09-30	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusPapMinusRawSigRep2	NA	LID8560	nucleus	longPolyA	NA	NA	NA	012N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusPapMinusRawSigRep2.bigWig
667M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM765403	wgEncodeEH000172	ENCODE Jan 2011 Freeze	NA	bigWig	557266b8180bd31244553c99b0465a06	NA	2010-09-30	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusPapPlusRawSigRep1	NA	LID8559	nucleus	longPolyA	NA	NA	NA	011N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusPapPlusRawSigRep1.bigWig
882M	RnaSeq	PlusSignal	HeLa-S3	CSHL	GSM765403	wgEncodeEH000172	ENCODE Jan 2011 Freeze	NA	bigWig	bce19a1940459ae540e4477f3015e9ac	NA	2010-09-30	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHelas3NucleusPapPlusRawSigRep2	NA	LID8560	nucleus	longPolyA	NA	NA	NA	012N	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-30	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHelas3NucleusPapPlusRawSigRep2.bigWig
633M	RnaSeq	MinusSignal	HepG2	CSHL	GSM758567	wgEncodeEH000159	ENCODE Jan 2011 Freeze	NA	bigWig	42764d449a5308de0a679cbe4f4164d5	NA	2010-09-29	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaMinusRawSigRep1	NA	LID8792	cell	longNonPolyA	NA	NA	NA	013WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaMinusRawSigRep1.bigWig
205M	RnaSeq	MinusSignal	HepG2	CSHL	GSM758567	wgEncodeEH000159	ENCODE Jan 2011 Freeze	NA	bigWig	740eb1c8986ecc2aac1582e7d4772c41	NA	2011-01-21	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaMinusRawSigRep2	NA	LID8793	cell	longNonPolyA	NA	NA	NA	014WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-21	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaMinusRawSigRep2.bigWig
647M	RnaSeq	PlusSignal	HepG2	CSHL	GSM758567	wgEncodeEH000159	ENCODE Jan 2011 Freeze	NA	bigWig	387f757fc4749c868f0777f8672a6aab	NA	2010-09-29	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaPlusRawSigRep1	NA	LID8792	cell	longNonPolyA	NA	NA	NA	013WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaPlusRawSigRep1.bigWig
213M	RnaSeq	PlusSignal	HepG2	CSHL	GSM758567	wgEncodeEH000159	ENCODE Jan 2011 Freeze	NA	bigWig	e78ec2de531a3149d81cf24cac6350ac	NA	2011-01-21	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaPlusRawSigRep2	NA	LID8793	cell	longNonPolyA	NA	NA	NA	014WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-21	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaPlusRawSigRep2.bigWig
607M	RnaSeq	MinusSignal	HepG2	CSHL	GSM758575	wgEncodeEH000160	ENCODE Jan 2011 Freeze	NA	bigWig	a3570dbac8a696002bb3f26cda9778e6	NA	2010-09-29	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellPapMinusRawSigRep1	NA	LID16635	cell	longPolyA	NA	NA	NA	013WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellPapMinusRawSigRep1.bigWig
615M	RnaSeq	MinusSignal	HepG2	CSHL	GSM758575	wgEncodeEH000160	ENCODE Jan 2011 Freeze	NA	bigWig	ee08612d34dd354bdd16954f5d7afa48	NA	2010-09-29	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellPapMinusRawSigRep2	NA	LID16636	cell	longPolyA	NA	NA	NA	014WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellPapMinusRawSigRep2.bigWig
617M	RnaSeq	PlusSignal	HepG2	CSHL	GSM758575	wgEncodeEH000160	ENCODE Jan 2011 Freeze	NA	bigWig	4f3410f10402a02ecee6ae18aaa1e940	NA	2010-09-29	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellPapPlusRawSigRep1	NA	LID16635	cell	longPolyA	NA	NA	NA	013WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellPapPlusRawSigRep1.bigWig
626M	RnaSeq	PlusSignal	HepG2	CSHL	GSM758575	wgEncodeEH000160	ENCODE Jan 2011 Freeze	NA	bigWig	4dc923845a3133016d07c3dc038af96d	NA	2010-09-29	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CellPapPlusRawSigRep2	NA	LID16636	cell	longPolyA	NA	NA	NA	014WC	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CellPapPlusRawSigRep2.bigWig
41M	RnaSeq	MinusSignal	HepG2	CSHL	GSM767840	wgEncodeEH000202	ENCODE Jan 2011 Freeze	NA	bigWig	043d823e2358cae0c0962a1057b0165f	NA	2011-01-11	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaMinusRawSigRep1	NA	LID18552	cytosol	longNonPolyA	NA	NA	NA	013C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaMinusRawSigRep1.bigWig
42M	RnaSeq	MinusSignal	HepG2	CSHL	GSM767840	wgEncodeEH000202	ENCODE Jan 2011 Freeze	NA	bigWig	eb73ebe1ca04fcf4f1f52c91b507b4eb	NA	2011-01-11	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaMinusRawSigRep2	NA	LID18553	cytosol	longNonPolyA	NA	NA	NA	014C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaMinusRawSigRep2.bigWig
41M	RnaSeq	PlusSignal	HepG2	CSHL	GSM767840	wgEncodeEH000202	ENCODE Jan 2011 Freeze	NA	bigWig	ef75f93a98c3fdbed457945dbbdc6b5a	NA	2011-01-11	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaPlusRawSigRep1	NA	LID18552	cytosol	longNonPolyA	NA	NA	NA	013C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaPlusRawSigRep1.bigWig
42M	RnaSeq	PlusSignal	HepG2	CSHL	GSM767840	wgEncodeEH000202	ENCODE Jan 2011 Freeze	NA	bigWig	6400a9d93e94a76cf5b15bf90d4ef3d7	NA	2011-01-11	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaPlusRawSigRep2	NA	LID18553	cytosol	longNonPolyA	NA	NA	NA	014C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-10-11	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaPlusRawSigRep2.bigWig
272M	RnaSeq	MinusSignal	HepG2	CSHL	GSM758576	wgEncodeEH000161	ENCODE Jan 2011 Freeze	NA	bigWig	ffe9a17b7d8aca6252e188f12e572a96	NA	2010-10-05	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolPapMinusRawSigRep1	NA	LID8471	cytosol	longPolyA	NA	NA	NA	013C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-07-05	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolPapMinusRawSigRep1.bigWig
270M	RnaSeq	MinusSignal	HepG2	CSHL	GSM758576	wgEncodeEH000161	ENCODE Jan 2011 Freeze	NA	bigWig	17682c32b25f99a6a780eb4501f1ba9a	NA	2010-09-29	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolPapMinusRawSigRep2	NA	LID8472	cytosol	longPolyA	NA	NA	NA	014C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolPapMinusRawSigRep2.bigWig
275M	RnaSeq	PlusSignal	HepG2	CSHL	GSM758576	wgEncodeEH000161	ENCODE Jan 2011 Freeze	NA	bigWig	3a5a1048f3b4570f66973f005b2f099d	NA	2010-10-05	NA	Gingeras	NA	NA	NA	1	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolPapPlusRawSigRep1	NA	LID8471	cytosol	longPolyA	NA	NA	NA	013C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-07-05	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolPapPlusRawSigRep1.bigWig
274M	RnaSeq	PlusSignal	HepG2	CSHL	GSM758576	wgEncodeEH000161	ENCODE Jan 2011 Freeze	NA	bigWig	d8c4009c64ec275e061d5bc677d68ba8	NA	2010-09-29	NA	Gingeras	NA	NA	NA	2	NA	NA	NA	wgEncodeCshlLongRnaSeqHepg2CytosolPapPlusRawSigRep2	NA	LID8472	cytosol	longPolyA	NA	NA	NA	014C	wgEncode	wgEncodeCshlLongRnaSeq	2x76D	2011-06-29	Illumina_GA2x	Nist14	NA	NA	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHepg2CytosolPapPlusRawSigRep2.bigWig
