project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	type	md5sum	size	geoSampleAccession	labVersion	tableName	origAssembly	dateResubmitted	objStatus	submittedDataVersion	softwareVersion	filename
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	RawData	K562	MNaseD	SETDB1	UCDavis	2	ENCODE Jan 2010 Freeze	wgEncodeEH000769	2010-01-16	2010-10-15	1088	exp	wgEncodeEH000672	fastq	bb37596bcf734e679432d00c7288f220	590M	GSM935573	Fragmented using MNase and used proteinA agarose beads for ChIPs,	NA	hg18	NA	NA	NA	PeakSeq1.0 (fdr 0.001)	wgEncodeSydhTfbsK562Setdb1MnasedUcdRawDataRep2.fastq.gz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Signal	K562	MNaseD	SETDB1	UCDavis	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000769	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000672	bigWig	8bc88b0248b4b09bd70f78003967b6c7	391M	GSM935573	NA	wgEncodeSydhTfbsK562Setdb1MnasedUcdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1MnasedUcdSig.bigWig
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	RawData	K562	None	SETDB1	UCDavis	1	ENCODE July 2009 Freeze	wgEncodeEH000677	2009-06-15	2010-03-15	377	exp	wgEncodeEH000672	fastq	dadbed28aa7fcf1e4896344fa4e2b6f8	1.2G	GSM935598	Fragmented using Bioruptor, precipitated with StaphA	NA	hg18	NA	NA	NA	PeakSeq1.0 (fdr 0.001)	wgEncodeSydhTfbsK562Setdb1RawDataRep1.fastq.gz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	RawData	K562	None	SETDB1	UCDavis	2	ENCODE July 2009 Freeze	wgEncodeEH000677	2009-06-15	2010-03-15	377	exp	wgEncodeEH000672	fastq	738a51681d76ac941299c275fcfc91a7	655M	GSM935598	Fragmented using Bioruptor, precipitated with StaphA	NA	hg18	NA	NA	NA	PeakSeq1.0 (fdr 0.001)	wgEncodeSydhTfbsK562Setdb1RawDataRep2.fastq.gz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SETDB1	UCDavis	1	ENCODE June 2010 Freeze	wgEncodeEH000677	2009-06-15	2010-03-15	1360	exp	wgEncodeEH000672	bam	68ce8200ab5d57def7fbe800648d5970	1.4G	NA	remapped from hg18, Fragmented using Bioruptor, precipitated with StaphA, PeakSeq 1.0 (fdr 0.001)	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1UcdAlnRep1.bam
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SETDB1	UCDavis	1	ENCODE June 2010 Freeze	wgEncodeEH000677	2009-06-15	2010-03-15	1360	exp	wgEncodeEH000672	bai	fd6fbb7d154ec5908fd91975b478f81f	5.8M	NA	remapped from hg18, Fragmented using Bioruptor, precipitated with StaphA, PeakSeq 1.0 (fdr 0.001)	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1UcdAlnRep1.bam.bai
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SETDB1	UCDavis	2	ENCODE June 2010 Freeze	wgEncodeEH000677	2009-06-15	2010-03-15	1364	exp	wgEncodeEH000672	bam	deaa992468195b8ac836a78c12adf363	778M	NA	remapped from hg18, Fragmented using Bioruptor, precipitated with StaphA, PeakSeq 1.0 (fdr 0.001)	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1UcdAlnRep2.bam
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SETDB1	UCDavis	2	ENCODE June 2010 Freeze	wgEncodeEH000677	2009-06-15	2010-03-15	1364	exp	wgEncodeEH000672	bai	2cbb9f398df4597d14e9605fac02d4c4	5.7M	NA	remapped from hg18, Fragmented using Bioruptor, precipitated with StaphA, PeakSeq 1.0 (fdr 0.001)	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1UcdAlnRep2.bam.bai
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	None	SETDB1	UCDavis	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000677	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000672	narrowPeak	53b97f9d370e39582467b6d40f7512e7	58K	GSM935598	NA	wgEncodeSydhTfbsK562Setdb1UcdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1UcdPk.narrowPeak.gz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Signal	K562	None	SETDB1	UCDavis	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000677	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000672	bigWig	61ad54a0eb0844822cef5e416848d24e	322M	GSM935598	NA	wgEncodeSydhTfbsK562Setdb1UcdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Setdb1UcdSig.bigWig
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	RawData	K562	None	SIRT6	std	1	ENCODE July 2009 Freeze	wgEncodeEH000681	2009-06-22	2010-03-22	386	exp	wgEncodeEH000615	fastq	bba6e95a018d2007131ad94b955d38d0	699M	GSM935371	fragmented with both a probe sonicator and a Misonix sonicator, and precipitated with protein A sepharose beads	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6RawDataRep1.fastq.gz
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	RawData	K562	None	SIRT6	std	2	ENCODE July 2009 Freeze	wgEncodeEH000681	2009-06-22	2010-03-22	386	exp	wgEncodeEH000615	fastq	61d830fa023f177819458534ad23fb26	665M	GSM935371	fragmented with both a probe sonicator and a Misonix sonicator, and precipitated with protein A sepharose beads	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6RawDataRep2.fastq.gz
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SIRT6	std	1	ENCODE June 2010 Freeze	wgEncodeEH000681	2009-06-22	2010-03-22	1341	exp	wgEncodeEH000615	bam	f89edea95e1d8af854421e90b6842d7a	848M	NA	remapped from hg18, fragmented with both a probe sonicator and a Misonix sonicator, and precipitated with protein A sepharose beads	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6StdAlnRep1.bam
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SIRT6	std	1	ENCODE June 2010 Freeze	wgEncodeEH000681	2009-06-22	2010-03-22	1341	exp	wgEncodeEH000615	bai	d0b1ab5c9f8bdad36310e0f20877f4aa	5.8M	NA	remapped from hg18, fragmented with both a probe sonicator and a Misonix sonicator, and precipitated with protein A sepharose beads	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6StdAlnRep1.bam.bai
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SIRT6	std	2	ENCODE June 2010 Freeze	wgEncodeEH000681	2009-06-22	2010-03-22	1344	exp	wgEncodeEH000615	bam	19b5db27dc65d827df791f5268d62140	812M	NA	remapped from hg18, fragmented with both a probe sonicator and a Misonix sonicator, and precipitated with protein A sepharose beads	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6StdAlnRep2.bam
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SIRT6	std	2	ENCODE June 2010 Freeze	wgEncodeEH000681	2009-06-22	2010-03-22	1344	exp	wgEncodeEH000615	bai	d04eb2ed5f81f159c8349f1b2f9817e6	5.8M	NA	remapped from hg18, fragmented with both a probe sonicator and a Misonix sonicator, and precipitated with protein A sepharose beads	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6StdAlnRep2.bam.bai
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	None	SIRT6	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000681	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000615	narrowPeak	4b8fa5ee502da30b76a77d4a727c3bc9	12K	GSM935371	NA	wgEncodeSydhTfbsK562Sirt6StdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6StdPk.narrowPeak.gz
wgEncode	Snyder	Harvard	wgEncodeSydhTfbs	ChipSeq	Signal	K562	None	SIRT6	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000681	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000615	bigWig	36761ef5b27aa91da8a5c475699f8b7f	363M	GSM935371	NA	wgEncodeSydhTfbsK562Sirt6StdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Sirt6StdSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SMC3_(ab9263)	IgG-rab	1	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	bam	6d60a3ee75f878f24d4b94e59706822a	219M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SMC3_(ab9263)	IgG-rab	1	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	bai	36501d06d4ffb43453394d2b52876b95	5.6M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SMC3_(ab9263)	IgG-rab	2	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	bam	8bca40db86927fffdbf149c369d83065	266M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	None	SMC3_(ab9263)	IgG-rab	2	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	bai	006917a4b120b979483b4d31a9747978	5.7M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	None	SMC3_(ab9263)	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	narrowPeak	a72c84f021798c44d11750ea7679ffbf	754K	GSM935310	PeakSeq1.0	wgEncodeSydhTfbsK562Smc3ab9263IggrabPk	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	K562	None	SMC3_(ab9263)	IgG-rab	1	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	fastq	c1a48c3caf3541508e214dc552e38d64	420M	GSM935310	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	K562	None	SMC3_(ab9263)	IgG-rab	2	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	fastq	ef0d2b86c106ca8dd654b3e8a92a43ec	498M	GSM935310	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	K562	None	SMC3_(ab9263)	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH001845	2011-01-18	2011-10-18	3324	exp	wgEncodeEH001795	bigWig	b6086105790c29856f74513d46a48d27	234M	GSM935310	PeakSeq1.0	wgEncodeSydhTfbsK562Smc3ab9263IggrabSig	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsK562Smc3ab9263IggrabSig.bigWig
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000663	2009-06-09	2010-03-09	1375	exp	wgEncodeEH000655	bam	5321dcccc580b5ad82f618ef1ad8c309	810M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep1.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000663	2009-06-09	2010-03-09	1375	exp	wgEncodeEH000655	bai	3b7caaa1467d0a15fab322efe89c740f	5.8M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep1.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000663	2009-06-09	2010-03-09	1386	exp	wgEncodeEH000655	bam	60875820357603b55b91c165714bcb93	736M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep2.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000663	2009-06-09	2010-03-09	1386	exp	wgEncodeEH000655	bai	41ecae7e5c2243d1d6b421cdf7b38d5a	5.7M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep2.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	IFNa30	STAT1	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000663	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000655	narrowPeak	3ee906e3f2b296a935a77fbe0cadbcd4	6.8K	GSM935472	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdPk.narrowPeak.gz
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Signal	K562	IFNa30	STAT1	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000663	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000655	bigWig	bc0bf6e496e3cb1f955fe4aba0066c04	394M	GSM935472	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna30StdSig.bigWig
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa6h	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000664	2009-06-09	2010-03-09	1375	exp	wgEncodeEH000656	bam	a7d9277447dd724bb7a21d510dfa1256	766M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep1.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa6h	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000664	2009-06-09	2010-03-09	1375	exp	wgEncodeEH000656	bai	206f0846f034cc6ea176fe83c2cd8491	5.8M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep1.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa6h	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000664	2009-06-09	2010-03-09	1386	exp	wgEncodeEH000656	bam	5b142d0df3fbabcc44dd3f7fdad79127	728M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep2.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa6h	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000664	2009-06-09	2010-03-09	1386	exp	wgEncodeEH000656	bai	45bfa6c97dc3bb43fa5f1bbf80786d02	5.7M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep2.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	IFNa6h	STAT1	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000664	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000656	narrowPeak	393ddc6c51b4af7c63d36664c0020a0f	9.1K	GSM935471	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdPk.narrowPeak.gz
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Signal	K562	IFNa6h	STAT1	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000664	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000656	bigWig	054fdc4e5f2ed73506875204343aadfa	329M	GSM935471	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifna6hStdSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	K562	IFNg30	STAT1	std	1	ENCODE Jan 2010 Freeze	wgEncodeEH000760	2010-01-15	2010-10-14	1058	exp	wgEncodeEH000657	fastq	2130ef12b2ebb03f72e6d188327fc2f3	630M	GSM935487	NA	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30RawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	K562	IFNg30	STAT1	std	2	ENCODE Jan 2010 Freeze	wgEncodeEH000760	2010-01-15	2010-10-14	1058	exp	wgEncodeEH000657	fastq	8cba2bd17f648ba1eaa537849ad8a372	387M	GSM935487	NA	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30RawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg30	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000760	2010-01-15	2010-10-14	1377	exp	wgEncodeEH000657	bam	6a7a3c395e5132650b84309049a4a46f	852M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg30	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000760	2010-01-15	2010-10-14	1377	exp	wgEncodeEH000657	bai	f3f46cf38347a846b700e0948e2890fc	5.8M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg30	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000760	2010-01-15	2010-10-14	1388	exp	wgEncodeEH000657	bam	4d39d6b306af04446ac8b12d86f507a4	505M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg30	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000760	2010-01-15	2010-10-14	1388	exp	wgEncodeEH000657	bai	98d77466516c35f45467f822025a70dd	5.7M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	IFNg30	STAT1	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000760	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000657	narrowPeak	486e77ed088efb5ef805a0510c9b024b	23K	GSM935487	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	K562	IFNg30	STAT1	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000760	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000657	bigWig	608149caacd54612e3ca37de2815a904	361M	GSM935487	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng30StdSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	K562	IFNg6h	STAT1	std	1	ENCODE Jan 2010 Freeze	wgEncodeEH000761	2010-01-15	2010-10-14	1059	exp	wgEncodeEH000658	fastq	259e23279b9994ba20165a0bb89c7116	274M	GSM935488	low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	K562	IFNg6h	STAT1	std	2	ENCODE Jan 2010 Freeze	wgEncodeEH000761	2010-01-15	2010-10-14	1059	exp	wgEncodeEH000658	fastq	e36813556038df251fb56f0f482a9623	494M	GSM935488	NA	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg6h	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000761	2010-01-15	2010-10-14	1377	exp	wgEncodeEH000658	bam	03043015aa2ff95c3b9544136d284e46	364M	NA	remapped from hg18, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg6h	STAT1	std	1	ENCODE June 2010 Freeze	wgEncodeEH000761	2010-01-15	2010-10-14	1377	exp	wgEncodeEH000658	bai	ecc107c52e54a4c4f6e64e876b0e24d3	5.7M	NA	remapped from hg18, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg6h	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000761	2010-01-15	2010-10-14	1388	exp	wgEncodeEH000658	bam	7334042cc054fa6705bde2c98d08b642	632M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNg6h	STAT1	std	2	ENCODE June 2010 Freeze	wgEncodeEH000761	2010-01-15	2010-10-14	1388	exp	wgEncodeEH000658	bai	a41aec1e15651f0a6e8d19080f137b0e	5.8M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	IFNg6h	STAT1	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000761	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000658	narrowPeak	e083514337ac09f22ea264e17f22c278	18K	GSM935488	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	K562	IFNg6h	STAT1	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000761	2010-12-02	2011-04-08	3056	exp	wgEncodeEH000658	bigWig	56d776e5b3b09f039c3db9831cbc9a2e	328M	GSM935488	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat1Ifng6hStdSig.bigWig
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT2	std	1	ENCODE June 2010 Freeze	wgEncodeEH000665	2009-06-09	2010-03-09	1375	exp	wgEncodeEH000655	bam	8d639a12a92c3bb17f5c10b5b29f2d46	365M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep1.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT2	std	1	ENCODE June 2010 Freeze	wgEncodeEH000665	2009-06-09	2010-03-09	1375	exp	wgEncodeEH000655	bai	e65afad6061d3082014f881513503367	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep1.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT2	std	2	ENCODE June 2010 Freeze	wgEncodeEH000665	2009-06-09	2010-03-09	1386	exp	wgEncodeEH000655	bam	e26eb575f95e737004d1f6f408212fb9	675M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep2.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	K562	IFNa30	STAT2	std	2	ENCODE June 2010 Freeze	wgEncodeEH000665	2009-06-09	2010-03-09	1386	exp	wgEncodeEH000655	bai	1cf1279a930643d9c572b5d31d4fe9f4	5.8M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep2.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Peaks	K562	IFNa30	STAT2	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000665	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000655	narrowPeak	0e0b41674a2ac38f2a4ddab39d1a3845	11K	GSM935470	NA	wgEncodeSydhTfbsK562Stat2Ifna30StdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsK562Stat2Ifna30StdPk.narrowPeak.gz
